CUSTOMER_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
501434528,SALES REP,9/30/2022,9/20/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41603
501688308,MYCOKE360,8/5/2024,7/22/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1040
600060625,OTHER,3/19/2018,5/18/2009,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67905
501490565,MYCOKE360,3/6/2023,2/17/2023,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1040
600060382,SALES REP,2/26/2018,4/1/1986,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,2322
500528225,SALES REP,2/27/2018,2/7/2018,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,21835
600060437,SALES REP,2/26/2018,6/1/1984,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,1473
501631424,SALES REP,5/8/2024,3/8/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67543
600059996,SALES REP,2/26/2018,3/21/2000,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,TRUE,21788
501283585,SALES REP,6/2/2022,10/19/2021,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,66849
501637733,OTHER,4/26/2024,4/1/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21903
501221895,CALL CENTER,8/20/2021,5/27/2021,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21031
501409316,MYCOKE LEGACY,9/2/2022,7/18/2022,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,21903
501723077,SALES REP,10/30/2024,10/3/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1098
501252470,MYCOKE360,2/15/2022,8/27/2021,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,TRUE,1220
600059251,OTHER,4/6/2018,5/3/2010,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1220
500423707,OTHER,3/1/2018,7/26/2017,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,67520
600059513,CALL CENTER,4/13/2018,4/16/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21903
501355096,OTHER,3/17/2022,3/4/2022,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,41630
500933409,OTHER,7/3/2019,5/6/2019,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,21788
501359160,OTHER,12/1/2022,3/10/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,71075
501548276,OTHER,8/22/2023,8/9/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67543
600058687,OTHER,8/22/2018,8/22/2013,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1220
501499325,OTHER,5/4/2023,3/16/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,TRUE,21031
600059510,CALL CENTER,3/26/2018,4/16/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1098
501297305,OTHER,12/2/2021,11/16/2021,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,66958
500282879,OTHER,5/15/2018,5/17/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67543
500708041,OTHER,7/30/2018,7/11/2018,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,FALSE,67543
501408992,OTHER,9/30/2022,7/15/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21903
501282872,OTHER,11/30/2021,10/15/2021,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,66952
600059340,OTHER,3/1/2018,6/27/2012,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,21903
501426497,MYCOKE LEGACY,11/2/2022,9/1/2022,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,1220
501595459,SALES REP,2/7/2024,1/5/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1098
600059925,CALL CENTER,3/5/2018,3/21/2000,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,1098
500852236,OTHER,4/5/2019,1/30/2019,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1747
600058760,SALES REP,2/28/2018,5/24/2001,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67543
500824582,SALES REP,12/3/2018,11/28/2018,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,1098
600059723,CALL CENTER,5/9/2018,2/27/2015,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1220
600059578,OTHER,2/28/2018,10/31/2013,EVENT,RECREATION,RECREATION FILM,TRUE,FALSE,71075
600059114,OTHER,3/2/2018,3/24/2008,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21903
501429941,MYCOKE LEGACY,9/28/2022,9/6/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67543
501090459,OTHER,6/9/2020,5/28/2020,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,FALSE,2557
500994780,OTHER,10/7/2019,9/6/2019,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,42031
500848671,OTHER,1/25/2019,1/22/2019,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,40176
600055959,OTHER,3/5/2018,5/31/2001,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67333
600057127,EDI,3/7/2018,10/27/2008,EVENT,RECREATION,RECREATION FILM,TRUE,FALSE,1503
600055826,SALES REP,3/20/2018,2/25/2000,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21913
600057610,OTHER,2/26/2018,8/17/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66710
501501425,MYCOKE360,5/4/2023,3/23/2023,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,67333
600060176,OTHER,3/2/2018,2/1/1983,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,FALSE,2557
600056774,OTHER,3/9/2018,11/20/2006,EVENT,RECREATION,RECREATION FILM,TRUE,FALSE,66710
600060355,SALES REP,3/9/2018,5/22/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41099
600053547,OTHER,2/26/2018,3/7/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67436
501154908,SALES REP,12/22/2020,12/9/2020,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67543
501434417,OTHER,9/21/2022,9/20/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,TRUE,21788
600058993,SALES REP,3/7/2018,9/29/2005,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1089
600059235,OTHER,3/23/2018,6/5/2009,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,21903
600059638,SALES REP,3/7/2018,5/20/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1098
500510668,SALES REP,4/11/2018,1/8/2018,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1098
600058831,OTHER,3/5/2018,8/19/2013,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1747
600059535,SALES REP,2/26/2018,5/22/2013,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66952
501653151,SALES REP,6/7/2024,5/6/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,21031
500387789,SALES REP,3/5/2018,4/18/2017,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,TRUE,40927
501134938,SALES REP,10/15/2020,10/7/2020,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,TRUE,67572
600081273,SALES REP,2/28/2018,7/1/2013,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,FALSE,67572
600055895,SALES REP,3/5/2018,11/17/2000,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40152
600055387,SALES REP,2/28/2018,2/23/1993,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,TRUE,20723
600060277,SALES REP,2/26/2018,7/28/1993,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67333
600054564,SALES REP,2/26/2018,5/14/2015,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,1815
501148722,OTHER,12/8/2020,11/25/2020,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,TRUE,67855
600054324,SALES REP,3/13/2018,11/25/2014,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,40176
600053407,OTHER,3/16/2018,10/4/2012,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,1373
501377938,OTHER,5/27/2022,5/5/2022,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,21047
500270303,SALES REP,7/6/2018,2/22/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,40588
600058285,OTHER,10/11/2018,5/24/2012,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,42031
501171209,SALES REP,1/25/2021,1/13/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40863
600060295,SALES REP,4/2/2018,4/3/1995,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67333
500551725,SALES REP,4/2/2018,3/12/2018,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,20724
500900099,OTHER,4/15/2019,3/12/2019,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66834
600056043,SALES REP,3/12/2018,4/2/2002,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,21237
600057144,OTHER,2/28/2018,11/14/2008,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40863
600056101,OTHER,2/26/2018,11/5/2002,EVENT,RECREATION,RECREATION FILM,TRUE,TRUE,1373
501518048,OTHER,8/9/2023,5/11/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,42717
600053426,SALES REP,3/8/2018,10/25/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1245
501602448,MYCOKE360,2/2/2024,1/31/2024,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,21913
501727169,SALES REP,11/12/2024,10/17/2024,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,TRUE,1815
600057766,OTHER,2/28/2018,12/31/2010,EVENT,RECREATION,RECREATION FILM,TRUE,TRUE,41143
501659538,SALES REP,6/4/2024,5/23/2024,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2420
600054728,CALL CENTER,3/15/2018,10/1/1983,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,21017
501699159,MYCOKE360,10/4/2024,8/19/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67051
500587063,SALES REP,4/25/2018,4/23/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41035
600054772,CALL CENTER,3/1/2018,10/1/1983,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1034
501389601,OTHER,8/2/2022,6/3/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67855
600054224,OTHER,3/29/2019,9/19/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1373
501551041,MYCOKE360,8/30/2023,8/17/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,40588
600057868,SALES REP,2/26/2018,5/6/2011,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,41035
501501023,SALES REP,5/24/2023,3/22/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1866
600053311,OTHER,3/15/2018,6/22/2012,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,67437
501441118,CALL CENTER,12/20/2023,10/12/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67436
501692324,MYCOKE360,9/20/2024,7/31/2024,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,40176
500266238,OTHER,2/27/2018,1/7/2016,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,67436
501284585,OTHER,3/10/2022,10/20/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40502
600056771,OTHER,3/1/2018,11/10/2006,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2574
501148587,OTHER,1/4/2021,11/25/2020,WORKPLACE,OUTDOOR ACTIVITIES,RESIDENTIAL,TRUE,TRUE,2420
600053469,OTHER,3/5/2018,11/30/2012,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,TRUE,20724
501723256,MYCOKE360,10/10/2024,10/4/2024,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,66521
501418946,MYCOKE360,10/21/2022,8/15/2022,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,66710
501529604,SALES REP,6/22/2023,6/16/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1373
500449107,SALES REP,9/27/2018,9/29/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42031
501441633,MYCOKE LEGACY,11/11/2022,10/12/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,40863
500514969,OTHER,4/18/2018,1/19/2018,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,40176
501561231,OTHER,1/12/2024,9/8/2023,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,TRUE,20723
501197478,OTHER,4/12/2021,3/18/2021,PUBLIC SECTOR,EDUCATION,HIGH SCHOOL,TRUE,FALSE,42232
600056895,OTHER,3/6/2018,8/3/2007,WORKPLACE,GENERAL,MISC,TRUE,TRUE,40176
600056618,SALES REP,3/6/2018,1/10/2006,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21913
501541038,SALES REP,7/21/2023,7/18/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1373
501486781,MYCOKE LEGACY,6/30/2023,2/7/2023,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,2557
500834246,SALES REP,2/1/2019,12/19/2018,EVENT,RECREATION,RECREATION ARENA,TRUE,TRUE,2557
600058167,OTHER,4/6/2018,3/26/2012,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,2574
600056767,OTHER,3/7/2018,11/1/2006,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66616
501012653,OTHER,11/25/2019,10/22/2019,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,21237
600058269,OTHER,3/2/2018,5/9/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2330
501435602,OTHER,9/30/2022,9/23/2022,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,67333
501118370,OTHER,8/26/2020,8/25/2020,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,67333
501131250,OTHER,11/23/2020,9/25/2020,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,66710
600053330,OTHER,3/7/2018,8/2/2012,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,40863
600056870,OTHER,5/9/2018,6/14/2007,EVENT,RECREATION,RECREATION FILM,TRUE,TRUE,1503
501499072,EDI,4/26/2023,3/15/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42304
501079702,OTHER,4/28/2020,4/10/2020,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,42031
501633201,SALES REP,7/19/2024,3/14/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66834
500346644,OTHER,6/19/2018,3/7/2017,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21237
501622455,MYCOKE LEGACY,4/2/2024,2/9/2024,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1350
501734168,SALES REP,11/15/2024,11/4/2024,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,42031
600057036,SALES REP,2/26/2018,6/6/2008,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67436
501227293,MYCOKE LEGACY,6/24/2021,6/15/2021,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,2574
600058052,SALES REP,4/20/2018,12/20/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42364
501181722,MYCOKE LEGACY,3/26/2021,2/12/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1373
600055711,SALES REP,3/29/2018,9/8/1998,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1245
501438278,MYCOKE LEGACY,9/13/2023,10/3/2022,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,1503
500957945,OTHER,7/5/2019,6/20/2019,WORKPLACE,OUTDOOR ACTIVITIES,RESIDENTIAL,TRUE,TRUE,67333
501239961,OTHER,7/29/2021,7/21/2021,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,67436
501058389,SALES REP,3/5/2020,2/11/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2455
501525467,SALES REP,6/7/2023,6/5/2023,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,21051
600054040,SALES REP,3/9/2018,5/9/2014,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,21913
501657636,MYCOKE360,7/8/2024,5/20/2024,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,41039
600053318,OTHER,3/5/2018,9/17/2012,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,66521
500822975,OTHER,1/23/2019,11/23/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,40588
501575449,MYCOKE360,12/11/2023,10/24/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2455
501702173,MYCOKE360,11/19/2024,8/26/2024,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1815
501501445,OTHER,4/12/2023,3/23/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66710
501244589,OTHER,1/11/2022,8/3/2021,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,42364
500345086,OTHER,9/19/2018,2/24/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42411
500450304,OTHER,3/8/2018,10/4/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,21237
501536903,EDI,8/14/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,66616
600057430,SALES REP,5/7/2018,12/1/2009,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,66521
501146305,MYCOKE360,4/19/2021,11/17/2020,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,67333
600053321,SALES REP,3/7/2018,7/3/2012,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2050
501200598,SALES REP,6/22/2021,3/26/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42364
600057476,SALES REP,4/26/2018,2/16/2010,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2574
600053240,OTHER,3/2/2018,1/17/2013,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,1095
600053414,OTHER,3/5/2018,10/19/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1815
501436805,MYCOKE360,11/25/2022,9/27/2022,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,40176
600060224,SALES REP,2/27/2018,5/1/1986,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,2557
600057987,OTHER,2/28/2018,9/30/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42411
501564710,SALES REP,10/5/2023,9/21/2023,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,20724
600056694,OTHER,3/1/2018,5/9/2006,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,40502
501402336,SALES REP,7/1/2022,6/28/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67436
501208647,SALES REP,5/3/2021,4/22/2021,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,41655
501722900,MYCOKE360,10/10/2024,10/3/2024,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,20724
600057151,OTHER,3/5/2018,12/12/2008,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67622
501593672,SALES REP,2/5/2024,12/27/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42232
600058218,OTHER,2/27/2018,12/12/2013,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,66118
501261450,OTHER,11/3/2021,9/10/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,40011
501554397,OTHER,11/10/2023,8/22/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,TRUE,21051
500296676,SALES REP,3/5/2018,8/22/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,20724
501500653,SALES REP,7/25/2023,3/21/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2050
501439110,SALES REP,12/12/2022,10/5/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66710
500272330,SALES REP,3/5/2018,3/9/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2420
600053895,OTHER,2/28/2018,3/17/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,41099
500826417,OTHER,1/11/2019,12/4/2018,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,40863
600058122,SALES REP,3/2/2018,2/23/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42031
500726576,OTHER,9/30/2019,8/9/2018,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,42252
600055808,MYCOKE LEGACY,4/26/2018,10/28/1999,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,70712
600053874,OTHER,3/19/2018,1/27/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40502
501181734,SALES REP,5/19/2021,2/12/2021,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2050
600055816,SALES REP,3/2/2018,12/16/1999,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40152
600054753,OTHER,3/9/2018,10/1/1983,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,FALSE,2739
600056015,SALES REP,2/27/2018,12/5/2001,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,FALSE,TRUE,40502
600056317,SALES REP,3/1/2018,6/11/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66616
501080854,SALES REP,5/18/2020,4/15/2020,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42411
600058276,OTHER,3/5/2018,5/22/2012,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,67436
600055376,OTHER,3/2/2018,12/1/1992,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2721
500263868,SALES REP,2/28/2018,11/17/2015,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,2455
501549418,OTHER,11/9/2023,8/14/2023,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,2574
600053432,MYCOKE360,3/14/2018,11/1/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,41099
500927408,CALL CENTER,5/20/2019,4/22/2019,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66710
501205368,OTHER,4/14/2021,4/12/2021,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,TRUE,20724
600055813,MYCOKE360,3/1/2018,12/6/1999,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,70712
501029618,OTHER,2/11/2020,12/12/2019,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,1420
500568657,OTHER,4/27/2018,3/27/2018,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1815
501244551,OTHER,8/26/2021,8/3/2021,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,67437
500274913,SALES REP,3/5/2018,3/14/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41035
501424181,OTHER,9/19/2022,8/29/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1815
